subject,TR,BOLD,hemisphere,faces
115825,2024,"[11451.49316406 11357.14746094 10974.78320312 ... 11232.60449219
 10707.80273438 10719.15917969]",LH,[0.]
115825,2025,"[11719.25585938 11266.57519531 11129.10351562 ... 11089.61816406
 10391.57226562 10538.578125  ]",LH,[0.]
115825,2026,"[11896.4453125  11354.60351562 11262.8671875  ... 11220.01660156
 10602.99511719 10736.06640625]",LH,[0.]
115825,2027,"[11797.52246094 11265.32617188 11133.484375   ... 11347.03808594
 10934.72265625 10933.12304688]",LH,[0.]
115825,2028,"[11916.83300781 11314.99023438 10997.63183594 ... 11059.5546875
 10668.01074219 10664.1328125 ]",LH,[0.]
115825,2029,"[11788.54101562 10930.14160156 10765.78222656 ... 11197.00390625
 10540.38574219 10757.24609375]",LH,[0.]
115825,2030,"[11718.49023438 10973.0390625  10707.26074219 ... 10908.97558594
 10323.61328125 10437.45605469]",LH,[0.]
115825,2031,"[11647.66699219 10978.38476562 10623.81640625 ... 10947.73046875
 10423.73144531 10501.02734375]",LH,[0.]
115825,2032,"[11950.73730469 10994.90039062 10720.29296875 ... 10745.6484375
 10223.95214844 10281.65136719]",LH,[0.]
115825,2033,"[11708.20605469 10924.38183594 10732.57226562 ... 10867.30175781
 10671.66210938 10567.15722656]",LH,[0.]
115825,2034,"[11649.73925781 11268.2265625  10977.60253906 ... 11220.51855469
 10665.06152344 10720.8671875 ]",LH,[0.]
115825,2035,"[11569.63476562 10981.04199219 10680.55566406 ... 10727.99023438
 10082.13476562 10231.88867188]",LH,[0.]
115825,2036,"[11676.12011719 11000.03320312 10927.33105469 ... 11036.13671875
 10479.0546875  10598.15722656]",LH,[0.]
115825,2037,"[11369.66308594 11143.39746094 10927.52441406 ... 10744.77441406
 10377.94921875 10320.30371094]",LH,[0.]
115825,2038,"[11582.15527344 11168.2265625  10805.70605469 ... 10744.5390625
 10261.98828125 10268.83007812]",LH,[0.]
115825,2039,"[11520.33691406 10993.34570312 10803.34375    ... 11095.91210938
 10539.52929688 10591.5625    ]",LH,[0.]
115825,2040,"[11410.01074219 10715.40429688 10660.875      ... 10857.88964844
 10369.63769531 10333.58496094]",LH,[0.]
115825,2041,"[11893.38574219 10817.60546875 10699.01074219 ... 10848.28613281
 10379.10351562 10437.55566406]",LH,[0.]
115825,2042,"[11589.16308594 11151.484375   10819.74414062 ... 10858.09863281
 10257.6328125  10469.45019531]",LH,[0.]
115825,2043,"[11494.3359375  11029.26855469 10777.86230469 ... 11079.08886719
 10621.68945312 10568.34082031]",LH,[0.]
115825,2044,"[11296.02636719 10966.89160156 10912.03320312 ... 10937.11523438
 10382.43652344 10560.52734375]",LH,[0.]
115825,2045,"[11625.88378906 11086.55957031 11017.80859375 ... 10726.67675781
 10195.55957031 10328.95117188]",LH,[0.]
115825,2046,"[11803.23046875 11060.66601562 10924.68945312 ... 10999.64160156
 10565.0859375  10660.35742188]",LH,[0.]
115825,2047,"[11946.36621094 10794.33886719 10682.76171875 ... 11222.24023438
 10591.09082031 10792.84960938]",LH,[0.]
115825,2048,"[11598.61523438 10837.7265625  10734.046875   ... 10755.93554688
 10250.4921875  10210.30566406]",LH,[0.]
115825,2049,"[11561.015625   10982.7421875  10611.36132812 ... 11199.8046875
 10532.46386719 10722.81152344]",LH,[0.]
115825,2050,"[11537.24804688 11112.11621094 10904.234375   ... 10916.34179688
 10086.88574219 10399.31445312]",LH,[0.]
115825,2051,"[11841.3046875  11137.04882812 10965.92089844 ... 10868.95410156
 10282.93554688 10436.16699219]",LH,[0.]
115825,2052,"[11949.26855469 10746.88867188 10606.59179688 ... 11125.19238281
 10385.33496094 10512.49609375]",LH,[0.]
115825,2053,"[11540.76074219 10850.4453125  10663.65722656 ... 11076.6796875
 10552.0390625  10644.26367188]",LH,[0.]
115825,2054,"[11780.74121094 11134.55957031 11029.27734375 ... 10995.97070312
 10839.30273438 10642.96582031]",LH,[0.]
115825,2055,"[11322.48046875 10922.79882812 10941.35449219 ... 10961.90917969
 10476.09765625 10487.875     ]",LH,[0.]
115825,2056,"[11693.71386719 11003.82714844 10785.43066406 ... 10825.93359375
 10509.08691406 10456.93554688]",LH,[0.]
115825,2057,"[11589.27734375 10927.65722656 10823.52832031 ... 11078.0859375
 10624.96875    10639.44042969]",LH,[0.]
115825,2058,"[11271.18847656 11059.93652344 10935.39257812 ... 10774.11425781
 10194.83105469 10204.30859375]",LH,[0.]
115825,2059,"[11539.76367188 10792.6875     10536.34375    ... 10707.91503906
 10220.94433594 10341.83984375]",LH,[0.]
115825,2060,"[11575.5078125  10866.15234375 10791.72265625 ... 10523.72265625
  9957.57324219 10160.68457031]",LH,[0.]
115825,2061,"[11337.42480469 10906.94726562 10689.55566406 ... 11127.63574219
 10533.84082031 10693.484375  ]",LH,[0.]
115825,2062,"[11652.70019531 10991.28613281 10745.15917969 ... 10846.5546875
 10207.36035156 10474.37695312]",LH,[0.]
115825,2063,"[11365.61425781 11535.22949219 11156.08789062 ... 11206.62304688
 10409.17773438 10506.65820312]",LH,[0.]
115825,2064,"[11926.31933594 10909.78515625 10737.24414062 ... 10860.79492188
 10136.50878906 10286.2109375 ]",LH,[0.]
115825,2065,"[11738.109375   11076.59960938 10890.86230469 ... 11117.75390625
 10447.94921875 10666.6953125 ]",LH,[0.]
115825,2066,"[11613.95898438 10901.21679688 10799.76953125 ... 11046.953125
 10392.97851562 10568.36035156]",LH,[0.]
115825,2067,"[11314.89648438 11088.15625    10948.91503906 ... 10826.31542969
 10194.11621094 10276.15234375]",LH,[0.]
115825,2068,"[11386.87402344 11094.46289062 11007.32226562 ... 10801.70996094
 10147.54101562 10395.3125    ]",LH,[0.]
115825,2069,"[11481.91699219 11038.95019531 10815.44042969 ... 11064.52539062
 10608.02929688 10635.20019531]",LH,[0.]
115825,2070,"[11360.93164062 11265.46777344 10933.79589844 ... 10997.51757812
 10620.07714844 10663.92089844]",LH,[0.]
115825,2071,"[11634.25       10922.37988281 10826.0625     ... 10945.70214844
 10473.11230469 10469.21191406]",LH,[0.]
115825,2072,"[11585.08203125 11115.3828125  10844.01269531 ... 10993.34375
 10386.14550781 10450.85742188]",LH,[0.]
115825,2073,"[11609.41992188 11440.31738281 11034.78710938 ... 11252.96777344
 10723.81054688 10909.67089844]",LH,[0.]
115825,2074,"[11472.21875    10973.06542969 10788.27734375 ... 11014.02539062
 10646.39453125 10643.52148438]",LH,[0.]
115825,2075,"[11617.66992188 10979.14941406 10779.57226562 ... 10913.08105469
 10429.1796875  10418.95605469]",LH,[0.]
115825,2076,"[11295.62890625 11000.15722656 10937.53808594 ... 10862.36816406
 10296.84179688 10490.20507812]",LH,[0.]
115825,2077,"[11349.54589844 11211.62109375 10988.56640625 ... 11009.13964844
 10494.02246094 10538.8671875 ]",LH,[0.]
115825,2078,"[11781.671875   10941.34472656 10864.9453125  ... 10818.69824219
 10571.52636719 10441.90234375]",LH,[0.]
115825,2079,"[11821.58691406 11093.83886719 10820.43554688 ... 10565.79492188
 10168.0078125  10138.578125  ]",LH,[0.]
115825,2080,"[11367.48828125 10692.25195312 10526.91601562 ... 11013.10742188
 10473.36621094 10646.69628906]",LH,[0.]
115825,2081,"[11699.08203125 11040.91992188 10978.12792969 ... 10593.43066406
  9898.61132812 10071.078125  ]",LH,[0.]
115825,2082,"[11494.59765625 10790.6328125  10728.31933594 ... 10865.52734375
 10357.34472656 10480.52050781]",LH,[0.]
115825,2083,"[11705.55761719 11188.46289062 11020.10644531 ... 11213.71582031
 10657.1328125  10662.94433594]",LH,[0.]
115825,2084,"[11547.0546875  11302.41210938 10905.19921875 ... 10978.20214844
 10366.5078125  10479.19042969]",LH,[0.]
115825,2085,"[11591.9296875  10985.46386719 10934.70410156 ... 10830.578125
 10111.58398438 10284.61425781]",LH,[0.]
115825,2086,"[11635.29589844 11048.15722656 11036.71484375 ... 10873.625
 10463.04589844 10407.63769531]",LH,[0.]
115825,2087,"[11427.35058594 10664.40039062 10350.63183594 ... 10697.66796875
 10231.44628906 10196.29296875]",LH,[0.]
115825,2088,"[11789.39453125 10646.83789062 10547.26855469 ... 11011.79785156
 10575.32421875 10593.45898438]",LH,[0.]
115825,2089,"[11390.9296875  10906.08300781 10726.5        ... 10946.70605469
 10216.94628906 10385.6953125 ]",LH,[0.]
115825,2090,"[11491.23242188 10865.56933594 10432.98046875 ... 10674.40136719
 10325.64648438 10372.17773438]",LH,[0.]
115825,2091,"[11456.0625     10877.390625   10707.30175781 ... 10942.76464844
 10491.25878906 10390.82324219]",LH,[0.]
115825,2092,"[11889.36523438 10711.81445312 10594.5625     ... 10750.28613281
 10130.06152344 10169.74121094]",LH,[0.]
115825,2093,"[11640.71386719 10790.55371094 10633.10253906 ... 11111.39746094
 10684.33300781 10797.94140625]",LH,[0.]
115825,2094,"[11750.86621094 11182.51367188 10958.11328125 ... 10733.04785156
 10455.2421875  10503.02832031]",LH,[0.]
115825,2095,"[11544.94238281 10861.89941406 10719.98925781 ... 10853.46875
 10463.92675781 10550.20410156]",LH,[0.]
115825,2096,"[11226.66796875 10702.84960938 10555.625      ... 11139.6796875
 10650.78417969 10591.25390625]",LH,[0.]
115825,2097,"[11548.03613281 10729.33398438 10539.08496094 ... 10761.83105469
 10407.60351562 10360.3671875 ]",LH,[0.]
115825,2098,"[11419.15722656 11038.86621094 10755.93847656 ... 10977.68066406
 10502.36914062 10464.65332031]",LH,[0.]
115825,2099,"[11773.62988281 10883.30859375 10701.0703125  ... 11087.57910156
 10537.76171875 10510.5625    ]",LH,[0.]
115825,2100,"[11373.79589844 11138.26855469 10703.22363281 ... 10852.43164062
 10262.44921875 10348.93457031]",LH,[0.]
115825,2101,"[11410.17675781 11188.87207031 10877.75585938 ... 10599.796875
  9971.91699219 10051.41699219]",LH,[0.]
115825,2102,"[11521.65722656 11114.10253906 10954.19335938 ... 10899.86035156
 10544.58007812 10453.95703125]",LH,[0.]
115825,2103,"[11681.59960938 11008.640625   10928.7265625  ... 11429.46972656
 10774.1328125  11031.55078125]",LH,[0.]
115825,2104,"[12002.86035156 11118.36328125 10833.37890625 ... 11134.0625
 10622.68847656 10605.69433594]",LH,[0.]
115825,2105,"[11767.58203125 11608.65917969 11434.89550781 ... 11431.33691406
 10873.54199219 11000.35546875]",LH,[0.]
115825,2106,"[11580.59472656 11380.01855469 11173.87402344 ... 11521.82617188
 10888.31738281 11009.0234375 ]",LH,[0.]
115825,2107,"[12005.45605469 11507.74707031 11206.47070312 ... 11314.72070312
 10690.91015625 10834.91796875]",LH,[0.]
115825,2108,"[11996.03222656 11587.62988281 11534.00195312 ... 11186.14453125
 10690.1953125  10781.86621094]",LH,[0.]
115825,2109,"[11877.85742188 11505.71484375 11262.94042969 ... 11361.7109375
 10668.65917969 10966.25683594]",LH,[0.]
115825,2110,"[11958.95605469 11352.28320312 11273.74804688 ... 11551.77832031
 11088.65722656 11102.23339844]",LH,[0.]
115825,2111,"[11895.60839844 11338.70117188 11098.26953125 ... 11433.66308594
 10996.18652344 11068.90234375]",LH,[0.]
115825,2112,"[11283.80175781 11195.66796875 10896.25195312 ... 11218.04589844
 10345.44628906 10650.61914062]",LH,[0.]
115825,2113,"[11605.15332031 11034.66992188 11096.43066406 ... 11107.97363281
 10421.17285156 10629.51269531]",LH,[0.]
115825,2114,"[11778.05761719 11093.40332031 10944.44628906 ... 10892.73632812
 10403.47363281 10433.32226562]",LH,[0.]
115825,2115,"[11604.16113281 10774.16992188 10776.40820312 ... 10654.78125
 10291.37304688 10231.328125  ]",LH,[0.]
115825,2116,"[11259.59375    10952.41992188 10833.61035156 ... 10813.93359375
 10298.91699219 10380.62402344]",LH,[0.]
115825,2117,"[11345.79296875 11021.85253906 10835.23730469 ... 10944.04882812
 10365.69628906 10334.20507812]",LH,[0.]
115825,2118,"[11752.375      10627.83300781 10433.7734375  ... 10898.81054688
 10245.86523438 10428.07226562]",LH,[0.]
115825,2119,"[11625.32421875 10640.578125   10508.39453125 ... 10744.33398438
 10217.20996094 10307.9375    ]",LH,[0.]
115825,2120,"[11694.09179688 10762.59082031 10446.89355469 ... 10773.79101562
 10337.39453125 10369.92089844]",LH,[0.]
115825,2121,"[11585.3046875  10658.84667969 10525.92089844 ... 11016.74414062
 10699.30957031 10574.98339844]",LH,[0.]
115825,2122,"[11383.40625    10490.05273438 10319.52734375 ... 10701.07519531
 10012.35644531 10235.29785156]",LH,[0.]
115825,2123,"[11453.33984375 10758.0625     10577.53613281 ... 10565.03027344
 10174.55175781 10088.07421875]",LH,[0.]
115825,2124,"[11572.79589844 10880.125      10767.60742188 ... 11218.00195312
 10680.64257812 10747.96191406]",LH,[0.]
115825,2125,"[11478.60058594 10730.68945312 10737.44824219 ... 10974.05273438
 10394.07910156 10491.02050781]",LH,[0.]
115825,2126,"[11533.73144531 10705.49707031 10529.71777344 ... 10856.30761719
 10288.640625   10438.23046875]",LH,[0.]
115825,2127,"[11583.33691406 10306.41210938 10370.87597656 ... 10815.31152344
 10348.02734375 10366.74023438]",LH,[0.]
115825,2128,"[11664.12890625 10780.27441406 10684.97558594 ... 10781.96972656
 10047.19433594 10234.44140625]",LH,[0.]
115825,2129,"[11470.48632812 10950.61035156 10746.42480469 ... 10884.69921875
 10207.95605469 10226.43554688]",LH,[0.]
115825,2130,"[11422.70410156 10911.99511719 10586.62695312 ... 10979.08789062
 10304.13964844 10448.47265625]",LH,[0.]
115825,2131,"[11660.26953125 11190.34863281 10817.92675781 ... 10770.42382812
 10299.69140625 10393.60351562]",LH,[0.]
115825,2132,"[11440.77539062 10711.43847656 10540.5234375  ... 10779.36621094
 10179.39648438 10317.28808594]",LH,[0.]
115825,2133,"[11442.69238281 10979.96875    10688.60644531 ... 10969.24023438
 10444.38085938 10509.76660156]",LH,[0.]
115825,2134,"[11989.33105469 11486.37792969 11058.79589844 ... 11224.78515625
 10653.3671875  10844.51757812]",LH,[0.]
115825,2135,"[11685.86328125 10909.97167969 10579.71386719 ... 11124.91894531
 10646.25       10681.22070312]",LH,[0.]
115825,2136,"[12084.62207031 11077.66210938 10887.40820312 ... 11190.16894531
 10528.24121094 10741.76074219]",LH,[0.]
115825,2137,"[11468.13183594 10654.15625    10621.15527344 ... 11197.73730469
 10617.40625    10711.39160156]",LH,[0.]
115825,2138,"[11886.45410156 11025.08496094 10841.44824219 ... 10980.4921875
 10667.39746094 10524.41113281]",LH,[0.]
115825,2139,"[11511.03125    11081.80566406 10930.07910156 ... 11240.00683594
 10723.09179688 10810.12597656]",LH,[0.]
115825,2140,"[11529.75976562 10872.62011719 10781.16015625 ... 11126.97558594
 10545.12792969 10618.45703125]",LH,[0.]
115825,2141,"[11467.43261719 11141.67382812 10788.45214844 ... 10867.78320312
 10376.23046875 10452.72851562]",LH,[0.]
115825,2142,"[11861.57617188 11020.25292969 10684.85058594 ... 10803.50195312
 10397.64746094 10401.22363281]",LH,[0.]
115825,2143,"[11631.31445312 10865.06347656 10522.10644531 ... 11015.93359375
 10571.94726562 10515.23242188]",LH,[0.]
115825,2144,"[11785.74511719 10848.35839844 10749.60449219 ... 11005.98242188
 10305.89160156 10631.91699219]",LH,[0.]
115825,2145,"[11306.19921875 10887.57714844 10747.75878906 ... 10944.47460938
 10454.77539062 10356.85058594]",LH,[0.]
115825,2146,"[11411.6171875  11138.05664062 10913.47363281 ... 10829.64941406
 10080.16210938 10359.86132812]",LH,[0.]
115825,2147,"[11331.11425781 10850.33886719 10456.08789062 ... 10639.19921875
 10215.33398438 10264.70019531]",LH,[0.]
115825,2148,"[11366.84375    10990.78222656 10627.11816406 ... 10959.19628906
 10410.22265625 10502.33789062]",LH,[0.]
115825,2149,"[11767.453125   11096.14355469 10841.76074219 ... 11056.34179688
 10479.40625    10611.59863281]",LH,[0.]
115825,2150,"[11518.91113281 10978.96582031 10809.90820312 ... 10948.6640625
 10428.64746094 10478.00195312]",LH,[0.]
115825,2151,"[11059.53027344 10715.15820312 10691.3046875  ... 11416.30957031
 10791.33496094 10883.97753906]",LH,[0.]
115825,2152,"[11657.25195312 10847.54980469 10724.43554688 ... 10793.7734375
 10305.92089844 10279.91894531]",LH,[0.]
115825,2153,"[11755.73925781 11186.53320312 11171.859375   ... 10584.68554688
 10004.02832031 10136.22265625]",LH,[0.]
115825,2154,"[11823.72363281 11388.21289062 11180.72851562 ... 11551.00878906
 10810.13183594 11002.08886719]",LH,[0.]
115825,2155,"[11819.8046875  11188.45996094 11087.69140625 ... 11050.91601562
 10618.41210938 10610.11523438]",LH,[0.]
115825,2156,"[11713.56445312 11212.68847656 11104.5390625  ... 11033.37988281
 10520.98828125 10638.42382812]",LH,[0.]
115825,2157,"[11566.37597656 10748.55761719 10705.65625    ... 10802.57128906
 10434.20507812 10330.57519531]",LH,[0.]
115825,2158,"[11315.15429688 11044.37402344 10573.33007812 ... 11035.62695312
 10581.29003906 10722.234375  ]",LH,[0.]
115825,2159,"[11352.72753906 11410.14257812 11032.74804688 ... 11138.77929688
 10604.16601562 10777.98535156]",LH,[0.]
115825,2160,"[11766.09570312 10951.25683594 10623.10058594 ... 10567.14355469
  9846.29492188 10017.28320312]",LH,[0.]
115825,2161,"[11382.11230469 11136.09082031 11098.67675781 ... 11328.90234375
 10510.50390625 10689.76269531]",LH,[0.]
115825,2162,"[11133.84082031 11033.67675781 10926.98535156 ... 10853.890625
 10241.08691406 10346.24023438]",LH,[0.]
115825,2163,"[11302.03613281 11125.65625    10835.22949219 ... 10915.29101562
 10419.61621094 10421.67089844]",LH,[0.]
115825,2164,"[11266.42285156 10902.41699219 10681.35351562 ... 10880.74511719
 10271.24121094 10352.87792969]",LH,[0.]
115825,2165,"[11621.50292969 10915.77734375 10771.79882812 ... 11093.01757812
 10493.21289062 10553.75292969]",LH,[0.]
115825,2166,"[11107.06738281 12617.88867188 12456.91113281 ... 11910.84863281
 10934.27539062 11691.53515625]",LH,[0.]
115825,2167,"[11458.03320312 12548.38867188 12459.43359375 ... 11882.03125
 10949.90429688 11580.37792969]",LH,[0.]
115825,2168,"[11196.7578125  12613.74902344 12312.74121094 ... 11890.6171875
 10784.95019531 11616.08105469]",LH,[0.]
115825,2169,"[11239.84375    12600.         12560.49121094 ... 11823.00488281
 10786.90820312 11464.46289062]",LH,[0.]
115825,2170,"[11097.53613281 12219.00878906 12090.92089844 ... 12339.09960938
 11099.64648438 11887.97070312]",LH,[0.]
115825,2171,"[11151.23339844 12614.15332031 12439.7265625  ... 12267.87207031
 11239.84375    11859.42089844]",LH,[0.]
115825,2172,"[11289.68261719 12515.09179688 12416.37792969 ... 12163.51171875
 11006.61230469 11635.06542969]",LH,[0.]
115825,2173,"[11128.94726562 12546.125      12336.9375     ... 11896.04589844
 10783.55957031 11475.38769531]",LH,[0.]
115825,2174,"[11238.109375   12564.83886719 12367.52246094 ... 12024.26855469
 10990.96289062 11520.46386719]",LH,[0.]
115825,2175,"[11137.06054688 12621.984375   12399.23925781 ... 12099.0859375
 11147.390625   11827.77246094]",LH,[0.]
115825,2176,"[11082.16308594 12380.84472656 12288.72167969 ... 12168.78222656
 11040.26855469 11806.56738281]",LH,[0.]
115825,2177,"[11122.05859375 12153.8515625  12088.27050781 ... 12090.796875
 11180.39160156 11668.06542969]",LH,[0.]
115825,2178,"[11004.26953125 12644.94042969 12384.21777344 ... 12207.88867188
 11196.58007812 11699.71679688]",LH,[0.]
115825,2179,"[11040.23632812 12334.89257812 11953.14160156 ... 12060.328125
 10884.84765625 11610.39453125]",LH,[0.]
115825,2180,"[11273.15136719 12524.08886719 12354.54101562 ... 12235.01269531
 10919.82617188 11748.53613281]",LH,[0.]
115825,2181,"[11322.30078125 12301.39648438 12188.29492188 ... 11930.34375
 11200.48925781 11665.97363281]",LH,[0.]
115825,2182,"[11200.88671875 12557.52539062 12269.66796875 ... 12288.41894531
 10977.69824219 11602.54296875]",LH,[0.]
115825,2183,"[11043.03417969 12609.11132812 12493.02832031 ... 12091.05371094
 11123.265625   11627.56542969]",LH,[0.]
115825,2184,"[11164.00292969 12871.68066406 12586.36425781 ... 12412.96972656
 11418.34765625 12085.36132812]",LH,[0.]
115825,2185,"[11257.92089844 12409.57226562 12495.97460938 ... 11876.69433594
 10988.46289062 11388.8359375 ]",LH,[0.]
115825,2186,"[11476.76367188 12359.92285156 12023.609375   ... 11838.72363281
 10910.72167969 11438.6796875 ]",LH,[0.]
115825,2187,"[10980.7421875  12181.03222656 11918.95996094 ... 12136.49023438
 11302.16210938 11657.9375    ]",LH,[0.]
115825,2188,"[11479.67089844 12491.5078125  12379.11230469 ... 11730.16503906
 10775.54980469 11417.49511719]",LH,[0.]
115825,2189,"[11265.0859375  12478.19726562 12217.33007812 ... 12187.80273438
 11101.72363281 11737.29785156]",LH,[0.]
115825,2190,"[11067.3671875  12496.45703125 12307.74316406 ... 11605.97167969
 10729.06054688 11313.87792969]",LH,[0.]
115825,2191,"[11258.54296875 12312.50292969 12156.58007812 ... 12319.89746094
 11083.93652344 11981.45117188]",LH,[0.]
115825,2192,"[11034.43945312 12425.17382812 12374.12304688 ... 11920.47851562
 10925.7109375  11463.89355469]",LH,[0.]
115825,2193,"[11081.07617188 12422.52539062 12478.97460938 ... 11879.32324219
 10728.48046875 11502.72851562]",LH,[0.]
115825,2194,"[10989.51367188 12231.97167969 12296.13671875 ... 12470.98535156
 11220.10644531 12023.90917969]",LH,[0.]
115825,2195,"[11272.97363281 12779.15039062 12521.2265625  ... 11601.140625
 10605.87011719 11317.5078125 ]",LH,[0.]
115825,2196,"[10994.96484375 12451.74902344 12344.42675781 ... 11958.4765625
 10707.42578125 11595.66601562]",LH,[0.]
115825,2197,"[11455.02832031 12609.1640625  12556.3359375  ... 11889.99121094
 10953.03027344 11588.73144531]",LH,[0.]
115825,2198,"[11525.01953125 12530.52539062 12431.08789062 ... 11978.69140625
 10953.66015625 11613.76464844]",LH,[0.]
115825,2199,"[11459.69628906 12351.13378906 12269.61914062 ... 12076.95117188
 10968.12207031 11636.29492188]",LH,[0.]
115825,2200,"[11097.85058594 12392.38476562 12319.89648438 ... 12336.89355469
 11261.52441406 11907.83496094]",LH,[0.]
115825,2201,"[11020.53222656 12414.51171875 12124.01367188 ... 11834.74707031
 10743.79785156 11395.10839844]",LH,[0.]
115825,2202,"[11282.36816406 12501.83007812 12268.76367188 ... 11924.89648438
 10788.10449219 11317.86132812]",LH,[0.]
115825,2203,"[11138.75683594 12446.68359375 12147.30957031 ... 11950.00292969
 10952.15039062 11400.76269531]",LH,[0.]
115825,2204,"[11393.625      12482.65039062 12494.59765625 ... 12042.81835938
 10981.06445312 11614.61523438]",LH,[0.]
115825,2205,"[11459.20507812 12575.66308594 12450.30078125 ... 12198.42480469
 11289.48828125 11711.51855469]",LH,[0.]
115825,2206,"[11647.02832031 12386.15429688 12249.59863281 ... 11803.89941406
 10862.29589844 11543.27734375]",LH,[0.]
115825,2207,"[11404.8359375  12287.1015625  12320.08691406 ... 12171.61816406
 11322.96777344 11726.24902344]",LH,[0.]
115825,2208,"[11280.80371094 12433.92089844 12234.37011719 ... 12034.85839844
 11227.15820312 11827.46191406]",LH,[0.]
115825,2209,"[11433.4375     12366.35742188 12134.99023438 ... 12529.76367188
 11351.6015625  12191.39648438]",LH,[0.]
115825,2210,"[11485.10058594 12511.99707031 12474.03125    ... 12547.10449219
 11230.32714844 12103.27148438]",LH,[0.]
115825,2211,"[11338.38671875 12783.29882812 12651.06738281 ... 12227.13964844
 11203.14355469 11948.1953125 ]",LH,[0.]
115825,2212,"[11354.984375   12895.14941406 12444.12304688 ... 11986.68554688
 10910.77441406 11613.44042969]",LH,[0.]
115825,2213,"[11116.84667969 12728.38476562 12536.01757812 ... 12307.7578125
 11202.59667969 12011.52246094]",LH,[0.]
115825,2214,"[11366.42871094 12344.44921875 12172.45703125 ... 12457.13574219
 11253.74511719 11998.16699219]",LH,[0.]
115825,2215,"[11147.27050781 12655.93066406 12555.16113281 ... 12435.58691406
 11343.66308594 12080.22753906]",LH,[0.]
115825,2216,"[11180.72265625 12347.96289062 12298.61621094 ... 12084.42578125
 10999.66601562 11688.66796875]",LH,[0.]
115825,2217,"[11347.92578125 12410.8828125  12425.90332031 ... 11908.14550781
 10691.54199219 11524.72851562]",LH,[0.]
115825,2218,"[11264.88476562 12643.94140625 12613.6953125  ... 12382.40332031
 11115.22265625 11916.70996094]",LH,[0.]
115825,2219,"[11254.10839844 12289.90722656 12281.66601562 ... 12066.3671875
 11065.46972656 11752.93554688]",LH,[0.]
115825,2220,"[11053.82324219 12538.50976562 12324.74804688 ... 12397.33984375
 11061.10253906 11791.88964844]",LH,[0.]
115825,2221,"[11050.31640625 12697.296875   12411.90820312 ... 11877.96875
 10731.64648438 11398.59472656]",LH,[0.]
115825,2222,"[11118.71972656 12670.01660156 12362.21386719 ... 12217.98535156
 11108.17871094 11865.1953125 ]",LH,[1.]
115825,2223,"[11180.97167969 12360.99511719 12206.20507812 ... 11824.14257812
 11060.28320312 11597.546875  ]",LH,[1.]
115825,2224,"[11238.92382812 12688.72851562 12524.89160156 ... 11466.734375
 10302.77246094 11183.11914062]",LH,[1.]
115825,2225,"[11293.56152344 12308.68066406 12286.41113281 ... 11632.13378906
 10596.36914062 11386.36914062]",LH,[1.]
115825,2226,"[10950.71679688 12307.71972656 12101.9375     ... 11931.36132812
 10677.05175781 11377.50683594]",LH,[0.]
115825,2227,"[11046.48730469 12392.62304688 12308.50488281 ... 11604.92382812
 10587.4140625  11124.29980469]",LH,[0.]
115825,2228,"[10742.94921875 12402.0703125  12133.56933594 ... 12011.56640625
 10761.81152344 11514.12011719]",LH,[0.]
115825,2229,"[11302.36523438 12670.60644531 12677.86230469 ... 11860.81445312
 10746.58691406 11627.171875  ]",LH,[0.]
115825,2230,"[11030.52148438 12646.40429688 12563.83886719 ... 12228.57910156
 11392.9140625  11872.58300781]",LH,[0.]
115825,2231,"[11029.96289062 12473.82128906 12469.49023438 ... 11830.48242188
 10739.14453125 11325.25390625]",LH,[0.]
115825,2232,"[11129.31054688 12453.72949219 12384.56835938 ... 11943.90039062
 10980.72070312 11475.44042969]",LH,[0.]
115825,2233,"[11146.03710938 12554.98339844 12126.91796875 ... 11602.03222656
 10783.48339844 11363.72753906]",LH,[0.]
115825,2234,"[11408.984375   12498.39746094 12222.18359375 ... 11839.88867188
 11038.03808594 11534.38867188]",LH,[0.]
115825,2235,"[11322.46191406 12646.44824219 12498.88085938 ... 12282.453125
 10994.90527344 11814.31054688]",LH,[0.]
115825,2236,"[11260.34472656 12314.09277344 12216.484375   ... 12228.77734375
 11249.91894531 11722.58300781]",LH,[0.]
115825,2237,"[11040.03613281 12355.05273438 12379.78320312 ... 12069.3671875
 11014.93652344 11636.61816406]",LH,[0.]
115825,2238,"[10823.94433594 12598.68554688 12409.30175781 ... 11893.05664062
 10724.57421875 11473.97558594]",LH,[0.]
115825,2239,"[11214.69335938 12161.97949219 12021.41699219 ... 12104.22363281
 11109.54394531 11790.61230469]",LH,[0.]
115825,2240,"[10992.94921875 12118.11230469 11944.77832031 ... 11667.71582031
 10810.82128906 11408.31347656]",LH,[1.]
115825,2241,"[11251.53222656 12495.11914062 12257.6796875  ... 12129.79101562
 11229.35742188 11620.29199219]",LH,[0.]
115825,2242,"[10938.25976562 12255.84667969 12193.90429688 ... 12221.19726562
 10801.03808594 11516.0234375 ]",LH,[0.]
115825,2243,"[11022.92285156 12464.34179688 12238.10546875 ... 12115.21777344
 10938.09082031 11675.20507812]",LH,[0.]
115825,2244,"[11162.95703125 12531.24121094 12446.375      ... 12148.23144531
 11003.8984375  11578.63085938]",LH,[0.]
115825,2245,"[11263.45898438 12605.66113281 12499.07324219 ... 11911.83007812
 10750.140625   11394.94042969]",LH,[0.]
